id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
547589,Paola Herrera,m,24/02/2026,"285,95",Quetzaltenango,Retail
543011,Diego Ramirez ,M,2026-02-06,62.20, Villa Nueva,services
554218,Rene Soto, m ,2026-01-08,"215,35", Antigua,Food
533386,rene soto,M,2026-03-16,"194,59",villa nueva,Food
522028, Julio Morales,M,16/02/2026,"230,64",Antigua,Education
555679,PAOLA HERRERA, F ,2026-02-05,"64,10",Mixco,Retail
535005,Julio Morales,m,2026-03-25,,Antigua,Services
577182,Paola Herrera, m ,13/03/2026,"279,80",Quetzaltenango,Services
567465,ANA SOTO,F,15/01/2026,118.39,ANTIGUA,Food
597176,Paola Morales,f,2026-01-03,190.02,antigua,Food
505548,Carlos Mendez, m ,2026-01-06,59.61,Guatemala ,Retail
539852,Carlos Mendez,m,2026-02-02,209.15,guatemala,Retail
583144, Maria Paz ,f,2026-01-19,"106,75",Guatemala ,Education
575922,Luis Garcia,m,20/01/2026,"31,19",mixco,retail
588386, Oscar Rojas,m,04/02/2026,"39,87", Amatitlan ,Services
577107,Jorge Castillo,f,12/02/2026,"312,63",Escuintla ,Education
586195,Ana Diaz,f,2026-03-12,125.25,Amatitlan,Education
510270,PATRICIA SOTO,f,2026-03-01,159.31,Amatitlan,Food
590368, Isabel Ramirez, f ,2026-01-06,50.70,Escuintla,Retail
551452,Paola Herrera ,F,2026-03-01,"437,40",Villa Nueva,retail
550143,Rene Soto , f ,16/01/2026,413.17,Guatemala,SERVICES
509598,Paola Herrera, f ,2026-03-28,122.88,Mixco,Food
534929,Ana Soto, f ,2026-02-15,"35,08",Guatemala,EDUCATION
519989,  carlos mendez,m,2026-01-02,217.16,Antigua,Education
520843,Ana Mejia, f ,2026-02-23,"435,24",Escuintla,EDUCATION
534316,Diego Ramirez, m ,2026-01-10,289.02,Mixco,food
547327,PABLO PEREZ, m ,2026-03-24,"438,57",guatemala,Services
501644,Carlos  Mendez,m,2026-02-20,328.74, Guatemala ,Services
556825,PABLO PEREZ, m ,11/03/2026,299.74,ESCUINTLA,Services
549663,Diego Ramirez,M,2026-03-10,"262,95",Quetzaltenango,Services
508357,Luis Garcia,M,11/03/2026,438.61,Antigua,Food
552463,Ana  Soto,f,2026-02-25,337.38,quetzaltenango,food
514304,Mario Lopez, m ,27/03/2026,60.00,Escuintla,retail
509706, Paola Herrera ,m,03/02/2026,275.65,amatitlan,Education
548942, Ana Diaz , f ,2026-02-05,,Mixco,Retail
572554,Lucia Perez,f,2026-02-01,"205,84",  Mixco,Food
586425,Isabel Ramirez, f ,2026-03-28,"428,59", Amatitlan,Retail
538756,LUIS GARCIA, m ,2026-02-03,"288,18",Antigua,Education
508483,Lucia Perez,M,2026-01-23,"4726,93",Amatitlan,Services
513846,MONICA LOPEZ, f ,2026-01-06,416.74,ESCUINTLA,Retail
515837, MARIA PAZ,F,16/01/2026,437.06,Quetzaltenango,food
575807,Pedro Herrera, m ,2026-02-16,"149,12",ANTIGUA,retail
579070,Pablo Perez,m,2026-03-17,333.17,ESCUINTLA,Retail
599172,PAOLA MORALES,M,2026-02-23,232.94,Quetzaltenango,education
505593,Ana Soto,f,2026-02-11,407.44,Mixco,Retail
589183,MARIA PAZ,F,2026-01-11,173.22,Escuintla,Services
583667,Ana Diaz ,f,2026-03-21,"41,06",Antigua,Services
557758, Mario Lopez,m,2026-02-11,"203,29",Amatitlan,food
557988,Monica Lopez,F,2026-02-17,347.84,Quetzaltenango,EDUCATION
557843,Pedro Herrera,m,2026-01-12,417.88,Quetzaltenango,FOOD
528203,Jorge Castillo,m,22/02/2026,"85,76", Villa Nueva,services
565724, PAOLA MORALES, f ,2026-01-25,"246,08",  Quetzaltenango,Retail
522463,Diego Ramirez,m,2026-03-06,"251,15",MIXCO,Retail
511045,Monica Lopez,f,2026-03-13,"243,87",Escuintla ,Education
526332, Monica Lopez,m,2026-03-09,157.63,MIXCO,Food
572024,luis garcia,M,23/01/2026,"325,30",Amatitlan,Services
583570,Oscar Rojas,f,2026-02-06,"115,58",villa nueva ,FOOD
557833, Isabel Ramirez,F,12/03/2026,342.47,Amatitlan,Retail
576062,Paola Herrera,F,2026-03-01,,amatitlan,Retail
500111,Luis Garcia,M,2026-02-28,202.57,Mixco,Services
548046,Luis Garcia,m,2026-01-25,326.51,Amatitlan,Services
514181,Patricia Soto,f,13/01/2026,321.30,VILLA NUEVA,Education
505029,Luis Garcia,m,2026-01-22,104.67,Quetzaltenango,Retail
529106,Ana Soto ,f,2026-01-19,182.26,quetzaltenango ,Retail
519009,Luis Garcia,m,2026-03-21,"429,14",Amatitlan,RETAIL
541499, Ana Mejia, f ,2026-01-16,375.24,Amatitlan,services
554064,Ana Diaz,,27/02/2026,"37,01",Guatemala,Services
561050,Carlos Mendez ,M,2026-03-13,358.77,Guatemala,Retail
536771,Patricia Soto, M ,10/01/2026,"91,69",Mixco,Education
572385,Mario  Lopez,M,2026-01-08,318.01,  mixco,Food
531806,Ana Soto ,F,2026-03-25,"265,40",mixco,Food
585143,MARIO LOPEZ ,m,2026-03-11,"180,98",Quetzaltenango ,Education
561655,Diego Ramirez,M,2026-01-25,"227,00",VILLA NUEVA,Education
555597,Diego Ramirez, m ,2026-01-19,"40,69",MIXCO,SERVICES
578136,Paola Morales,f,2026-03-11,"26,71",mixco,Retail
571288,Mario Lopez,M,2026-03-22,437.09, Guatemala ,Retail
555901,Pablo Perez, M ,2026-03-07,166.15,Amatitlan,Services
595014,Oscar Rojas,M,2026-01-26,"103,24",Quetzaltenango,Education
536714,maria paz, f ,17/01/2026,"104,85",Amatitlan,Services
518149,Ana Soto ,M,2026-01-10,114.58,Villa Nueva,EDUCATION
557157,isabel ramirez , f ,2026-02-04,323.08,Antigua,EDUCATION
555809,Patricia Soto,F,12/03/2026,"261,18",Antigua,Education
502154,Pablo Perez, m ,18/02/2026,178.17,quetzaltenango,Services
578498,Paola Morales,f,13/03/2026,"421,16",antigua,Services
597788, Ana Soto ,f,2026-01-18,"415,13",guatemala,Retail
592028, Ana Mejia ,F,2026-02-24,, mixco ,RETAIL
562381,Ana Mejia,M,2026-03-22,436.32,VILLA NUEVA,Services
549604,Paola Morales,F,2026-03-20,"365,54",Escuintla,Retail
513100,Ana Diaz, f ,23/02/2026,176.88,Guatemala,Food
581219,PABLO PEREZ, f ,2026-01-09,143.78,VILLA NUEVA,Education
582400,Diego Ramirez,f,17/02/2026,283.99,Escuintla,Retail
541910,Ana Diaz ,f,03/03/2026,"33,60",Escuintla,food
521184,oscar rojas,f,2026-01-21,"339,78",Quetzaltenango,Services
570235,Diego Ramirez,m,2026-03-17,"280,56",ANTIGUA,Food
521083,luis garcia,m,2026-02-06,377.96, Guatemala ,Retail
561378,Isabel Ramirez,f,08/01/2026,"116,20",Amatitlan,Food
563180,Carlos Mendez,f,2026-03-22,"145,21",Amatitlan,Education
518926,Patricia Soto,m,2026-03-25,428.91, escuintla,Education
598841,Jorge Castillo , M ,2026-02-05,82.42,Quetzaltenango,Food
504383,Paola  Herrera,m,04/03/2026,"94,32",Guatemala,Retail
505945,Rene  Soto,M,2026-03-13,"30,64",Antigua,Education
511935,Maria Paz,f,14/01/2026,223.59, Escuintla,Services
555671,Paola Herrera, F ,2026-03-03,153.73,Antigua,services
586677,Ana Diaz, F ,2026-02-22,232.85, quetzaltenango,retail
516591, Isabel Ramirez,F,24/02/2026,"135,52",GUATEMALA,Food
569236,Diego Ramirez,m,2026-03-20,67.11, Quetzaltenango,Food
513702,Paola Morales,f,2026-02-16,"79,99",Mixco ,Education
583274,Patricia Soto,f,2026-02-07,136.26,Guatemala,Retail
517686,Oscar Rojas , f ,21/02/2026,113.15,antigua,Food
542820,Mario Lopez, m ,2026-01-02,"8358,91", villa nueva,Education
586239,Monica  Lopez,F,2026-02-04,"170,25",Antigua,EDUCATION
501376,Patricia Soto,m,2026-02-07,419.04,Guatemala,retail
538027,Paola Morales,f,2026-02-26,448.07,villa nueva,Retail
553989,Pablo Perez,m,2026-03-05,,Villa Nueva,Food
587259,Oscar Rojas , M ,2026-01-21,215.67,VILLA NUEVA ,Services
562694,Ana Soto,m,16/03/2026,"152,67",Antigua,Services
531611,Jorge Castillo, f ,20/02/2026,"81,58",Quetzaltenango,Food
573934,Pedro Herrera , m ,2026-02-19,376.77,Quetzaltenango,Retail
540699,Luis Garcia,M,2026-01-10,445.94, Quetzaltenango,Services
550085,  Isabel Ramirez, f ,13/02/2026,"424,97",Guatemala,Services
553251,Ana Mejia, F ,20/03/2026,423.18, Mixco,Services
501125,Mario  Lopez, m ,2026-02-21,95.11,  Guatemala,Education
565111, Pablo Perez, m ,2026-02-25,81.40,Amatitlan,Education
513191,Pedro Herrera , f ,2026-03-09,345.95,Mixco,Education
511317, Pablo Perez, m ,2026-03-11,"262,57",Antigua ,Food
555144,Ana Mejia,,2026-03-23,"377,95",Amatitlan,Education
559578,julio morales,f,2026-02-26,"191,79",guatemala,food
595452,patricia soto, m ,08/03/2026,"425,75", Villa Nueva,Education
577731, Oscar Rojas ,m,2026-02-19,"74,88", Amatitlan,Food
577560,patricia soto, m ,2026-03-20,"138,19",Mixco,education
584682,luis garcia,m,2026-01-13,84.92, Quetzaltenango ,Education
508611,Monica Lopez,f,16/02/2026,209.75, Escuintla,education
555902,Pablo Perez,M,2026-03-02,"305,08",Antigua,Food
501448,Diego Ramirez, f ,2026-03-01,418.69,N/A,Education
531698,Oscar Rojas,M,2026-03-19,428.43,Guatemala,Education
594555, oscar rojas, M ,15/03/2026,368.81,Amatitlan,Retail
546462, Jorge Castillo, M ,2026-02-10,422.58,Escuintla,Education
569561,Monica Lopez,m,2026-01-13,285.49,antigua,Retail
516396,Jorge Castillo, m ,2026-02-28,312.80,Guatemala ,Services
548129, Pedro Herrera,f,04/02/2026,293.74, Guatemala ,Food
541482,Ana Soto,f,2026-03-05,"270,01", Escuintla,Retail
535838,Julio Morales,M,2026-02-16,196.24,antigua,Services
512252,JULIO  MORALES ,m,2026-03-14,46.68,Guatemala ,retail
505809,ANA SOTO,F,2026-01-21,279.83, Mixco,Services
565194, MARIA PAZ,f,2026-02-21,336.48,ESCUINTLA,Education
576772,Ana Diaz,F,04/03/2026,439.23,Mixco,Food
543137, Lucia Perez,f,2026-03-20,"112,78",quetzaltenango,retail
514167,PAOLA MORALES,f,2026-02-25,"136,25",MIXCO,Retail
594148,Lucia Perez,f,2026-02-28,142.40, Mixco,food
513962,Ana Soto,m,2026-03-01,"263,35",Escuintla,retail
581555,Maria Paz ,m,2026-03-09,339.04,Mixco,Food
553474,Julio Morales, M ,2026-03-09,191.44, Amatitlan,Retail
566011, Ana Mejia, F ,09/02/2026,48.17,Villa Nueva ,Education
517480,Pedro Herrera, M ,21/03/2026,"112,58",Mixco,Food
563565,Ana Mejia, f ,2026-01-28,"328,62",Quetzaltenango,Services
558985,Pablo  Perez , M ,2026-02-11,"154,24", Escuintla,Education
513424,Monica Lopez,f,10/01/2026,96.93,Amatitlan,Food
594609,Pedro Herrera,M,2026-01-01,"93,35",Villa Nueva,Retail
565084,luis garcia ,M,2026-02-15,"193,75",Amatitlan,Food
539936,paola morales, f ,2026-02-01,"21,76",VILLA NUEVA,Education
518084,Isabel Ramirez,f,17/02/2026,280.61,Mixco,Services
574719,Isabel  Ramirez,f,21/01/2026,"401,91",Escuintla,Food
597621,Ana  Diaz,m,2026-01-27,"74,93",  VILLA NUEVA,SERVICES
548573,Paola  Morales, f ,2026-03-19,329.31,Villa Nueva,retail
502359,Ana Mejia,f,22/03/2026,"414,44",Antigua,Retail
509382,maria paz,M,12/01/2026,"28,06",AMATITLAN,Food
560208, Paola Morales,F,2026-03-02,345.98,Quetzaltenango,Education
531881, Rene Soto , f ,2026-03-14,"432,27", VILLA NUEVA,Retail
509513,Julio Morales,m,25/02/2026,291.66,Escuintla,Food
509652,Oscar Rojas,M,2026-03-13,424.34,Antigua,education
553335,Ana Diaz ,f,2026-03-21,27.96,Amatitlan,Food
565178,Oscar Rojas, M ,2026-03-14,202.97,Quetzaltenango,Services
518748,Jorge Castillo,M,01/01/2026,337.85,Guatemala,Retail
574064,Luis Garcia, m ,2026-02-06,"296,84",mixco,FOOD
532753,Pablo Perez, m ,2026-03-13,308.62,guatemala,Retail
573872,Julio Morales ,,2026-01-16,56.42,Villa Nueva,Retail
538677,Luis Garcia,m,2026-02-23,"328,93",Amatitlan,services
517539,luis  garcia ,m,2026-03-11,"226,59", Villa Nueva,Retail
572468,Julio Morales , m ,2026-01-08,"376,31",  Amatitlan,Retail
524682,Monica Lopez, m ,2026-01-20,194.47,Escuintla,EDUCATION
568737,Maria Paz , F ,2026-01-27,"108,26", Escuintla,Retail
556767,patricia soto,m,08/01/2026,"29,97", mixco,Food
542828,Patricia  Soto, F ,2026-03-03,38.04,Escuintla,Food
589705,Ana Soto,m,2026-03-18,"303,25",ESCUINTLA,Services
525563,luis garcia,M,2026-01-28,88.30,Amatitlan,Services
532936,jorge castillo,f,2026-01-24,328.93,Villa Nueva ,FOOD
544667,Carlos Mendez, f ,2026-02-22,260.34,Villa Nueva,Education
530505,pablo  perez, M ,2026-02-11,"304,31",ESCUINTLA,Retail
532483,Diego Ramirez,M,24/02/2026,"364,38",Quetzaltenango,Food
524006,Lucia Perez,F,04/01/2026,"255,04",Villa Nueva,Education
583560,Oscar Rojas, m ,09/01/2026,,Mixco,Education
586799,Ana Soto,f,18/03/2026,152.28,villa nueva,FOOD
552925,Pablo Perez, m ,2026-03-13,"34,55",Mixco,EDUCATION
556184,jorge castillo, m ,2026-02-01,"43,40",Amatitlan ,Services
525510, lucia perez, f ,2026-03-18,247.77,Amatitlan,Education
596904, Monica Lopez,f,2026-02-16,"180,73",MIXCO,Retail
575659,Lucia Perez,F,18/02/2026,136.76,Escuintla ,Education
546918,Diego Ramirez , M ,2026-03-15,223.00,Amatitlan,Retail
593621,Mario Lopez,m,2026-02-10,88.52,Villa Nueva,Education
590786,Paola Herrera,F,2026-01-06,151.18,Guatemala ,food
580559, LUIS GARCIA, m ,15/03/2026,"167,22",Mixco,retail
520671,Carlos Mendez,F,2026-02-19,"193,42",Quetzaltenango,Education
592689,Julio Morales, m ,2026-01-04,230.30,Mixco ,Services
551478,Rene Soto, f ,2026-02-26,342.07,Amatitlan ,Education
509301,Pablo Perez, m ,02/01/2026,,Antigua ,services
593921,Diego Ramirez,m,2026-01-03,"165,85",Quetzaltenango,SERVICES
553903,PAOLA HERRERA,f,2026-03-10,"365,30",Antigua ,Education
509181, diego ramirez,f,2026-02-03,"372,30", Guatemala,Food
567303,Mario Lopez,f,2026-01-03,"274,55",Mixco,services
505575,Carlos Mendez,m,02/02/2026,380.17,ESCUINTLA,education
531903,Ana Soto,m,2026-02-02,148.31,Villa Nueva,Food
581089,rene soto, F ,27/01/2026,"4402,37",Antigua,SERVICES
557138,Ana Mejia,f,2026-03-23,"57,33",Villa  Nueva,FOOD
504840,Oscar Rojas, M ,2026-02-12,303.70,Mixco,Education
564478,Oscar Rojas,M,2026-02-20,,Antigua,Food
585187,PEDRO HERRERA, m ,05/03/2026,"415,05",Antigua,SERVICES
501303,Pedro Herrera,,03/03/2026,"365,23",Antigua,services
506537,Oscar Rojas,m,2026-03-01,"225,35",antigua,Food
521010,PAOLA  MORALES,f,2026-02-17,"49,29",Escuintla,Education
518080,Luis Garcia, M ,2026-03-07,"404,27",MIXCO  ,Retail
543016,Rene  Soto, m ,2026-03-03,"280,88",Antigua ,Food
545027,Maria  Paz,f,2026-01-16,95.53,Antigua,Services
508278,Patricia Soto,f,27/03/2026,"398,17",Amatitlan,Education
554835,  Monica Lopez, f ,14/01/2026,193.26,Villa Nueva,Education
579673,Ana Diaz,f,2026-03-28,343.88,Villa Nueva,EDUCATION
527298,Rene Soto,m,2026-02-22,170.77,Quetzaltenango,Retail
591663,Paola Morales,m,02/03/2026,349.81,Escuintla,Food
559531,DIEGO RAMIREZ, m ,27/03/2026,,Escuintla,Education
516041,Paola Herrera, f ,2026-03-14,"249,82", Antigua,Retail
562980,Maria Paz, m ,18/02/2026,"338,92",Antigua,Retail
575760,Jorge Castillo,M,2026-03-15,"68,58",Mixco,Education
547818, Pedro Herrera, M ,2026-01-16,"297,61",Guatemala,Services
583240,Mario Lopez, M ,2026-03-25,148.46,Quetzaltenango,Food
566710,MARIO LOPEZ ,m,2026-01-15,137.31,Quetzaltenango,Food
584495,Pedro Herrera, f ,10/02/2026,422.47,Escuintla,Food
542011, Patricia Soto,f,01/01/2026,"378,76",Villa Nueva,Retail
590538,Pedro Herrera, M ,2026-01-05,"306,52",Guatemala,Retail
548407,pedro herrera,M,2026-02-16,411.03,Guatemala ,Retail
598770,Rene Soto, M ,2026-02-23,202.50,Amatitlan ,RETAIL
596588,JORGE CASTILLO,F,28/01/2026,289.16,amatitlan ,Food
527364,paola  morales,f,2026-03-26,"398,33",Guatemala,Food
553244,pablo perez, m ,2026-01-09,125.30,Villa Nueva,Food
577214,Luis Garcia,m,03/01/2026,,Escuintla,FOOD
580925,Jorge Castillo,M,04/01/2026,39.57, Quetzaltenango,Retail
500446,ana diaz,f,2026-03-05,"25,88",QUETZALTENANGO ,Retail
596787, Ana Soto,m,09/01/2026,"232,39",Villa  Nueva,Services
543155,Pablo Perez,m,2026-01-27,269.99,AMATITLAN,Services
560454,Ana Soto,f,16/03/2026,"106,46",Antigua,Services
582256,Paola Morales,f,20/01/2026,"289,91",Villa Nueva,Food
564605,OSCAR  ROJAS,M,2026-01-16,"435,80",Mixco ,Food
512708,Jorge Castillo,M,2026-03-02,"50,02",Quetzaltenango,food
594298,Pedro Herrera , m ,2026-02-23,"132,59",GUATEMALA,Services
518982,Ana Soto, F ,2026-02-07,445.11,Antigua,Food
566233,Diego Ramirez, f ,19/01/2026,"307,15",QUETZALTENANGO,Services
580268,ana soto,F,13/02/2026,"78,48",Villa Nueva,Retail
560041,Maria Paz,,2026-03-09,"266,03",Escuintla,Services
504860,Oscar Rojas,M,2026-03-15,30.23, quetzaltenango,Services
511237,pablo perez, m ,2026-02-03,"189,16",Guatemala,RETAIL
579296,Isabel Ramirez, f ,2026-01-12,312.22,Quetzaltenango,Retail
518348,Paola Herrera ,F,2026-02-05,189.67,AMATITLAN,EDUCATION
589569,Patricia Soto,f,2026-03-12,8412.48,Villa Nueva ,Services
509849,paola herrera,f,23/01/2026,"87,21",Guatemala,Services
580559,Ana Soto,f,2026-03-09,58.39,MIXCO,Services
581733,Mario Lopez,m,25/01/2026,27.34,mixco,Food
517203,Patricia Soto,m,2026-03-05,,Guatemala ,Retail
586467, Paola Herrera, f ,2026-02-04,"101,30",Villa Nueva,services
521271,Paola Morales,f,2026-02-10,"174,73",antigua,Retail
567732,CARLOS MENDEZ, m ,2026-01-25,8838.31,Quetzaltenango,Retail
551556,Luis Garcia,M,2026-01-28,"339,19",Guatemala,FOOD
572885,Jorge Castillo,m,2026-01-07,"368,80",Guatemala,Food
560292,Mario Lopez,m,2026-03-05,259.60,Escuintla,Retail
535754,oscar rojas,M,26/02/2026,"405,83",Escuintla,EDUCATION
531859,Patricia Soto,,2026-03-09,447.11,Amatitlan,Food
533143,Ana  Diaz, f ,2026-03-01,7426.44,Villa Nueva,Education
556135,Oscar Rojas, m ,2026-02-12,102.44,Amatitlan,Services
592765,Rene Soto, M ,08/02/2026,"333,18",Quetzaltenango,Education
502466, Oscar Rojas, m ,02/01/2026,"93,92",Villa Nueva ,food
523316,Pedro Herrera , M ,25/03/2026,"5913,27",Escuintla ,Services
581776,Rene Soto, m ,2026-01-15,29.04,Guatemala,Food
544352,LUCIA PEREZ, m ,08/01/2026,167.73,Escuintla  ,Education
576163, PEDRO HERRERA, M ,2026-01-04,,  Quetzaltenango ,Education
527566,Paola Morales,m,2026-03-14,"198,97",Guatemala,Education
563448,Jorge Castillo,m,2026-01-22,167.40, escuintla,Food
524999,Pedro Herrera,f,2026-02-07,"98,00",Quetzaltenango,Retail
522398,ISABEL RAMIREZ,f,28/03/2026,"438,47",Quetzaltenango,EDUCATION
562969,Monica Lopez ,f,2026-01-16,136.96,Escuintla,education
564302,Luis Garcia, M ,2026-01-28,351.12,quetzaltenango  ,Services
583288,Carlos Mendez,m,2026-01-25,"40,53",Quetzaltenango ,Education
576114,LUCIA PEREZ, f ,2026-03-26,360.55,Antigua,retail
572556,ANA SOTO,m,2026-03-10,"209,51",Mixco,Food
527755,Ana Diaz,,28/01/2026,"76,86",Antigua,Food
597233,Carlos  Mendez,,17/01/2026,"156,03",Antigua,Education
515324, Diego Ramirez , m ,2026-03-04,203.99,Antigua,FOOD
531868,Diego Ramirez , m ,2026-02-25,"168,22",Mixco,Education
563509,pedro herrera,M,2026-03-18,"255,22",Guatemala,RETAIL
592845, jorge castillo,m,26/03/2026,144.37,Guatemala,Retail
530650,Isabel Ramirez,f,2026-01-08,"242,73", Antigua,Food
558194,Lucia Perez,f,2026-03-26,"155,76",Amatitlan,Services
564161,Paola Herrera , f ,19/01/2026,"365,47",Villa Nueva,Food
538249,pedro herrera, m ,2026-01-12,"284,06",GUATEMALA ,Food
595990,Pedro Herrera, f ,22/02/2026,"21,47", Escuintla,Services
554897, isabel ramirez , F ,2026-03-12,"420,55",VILLA NUEVA,Services
560923, Rene Soto, f ,2026-01-27,"448,23",Antigua ,Services
543626, Rene Soto ,f,05/01/2026,"334,42", Escuintla,SERVICES
553370,Oscar Rojas,M,03/02/2026,53.13,Villa  Nueva,Services
546359, Jorge Castillo, M ,2026-02-09,300.11,VILLA  NUEVA,Education
545303,PAOLA HERRERA, M ,2026-02-18,"90,55",Villa Nueva,Services
525133,Mario Lopez, m ,2026-01-26,,ANTIGUA,RETAIL
513170,Luis Garcia, m ,2026-01-14,20.69,Escuintla,Education
537139,Mario Lopez ,m,2026-02-19,281.53, Mixco,Food
542685,lucia perez,,09/03/2026,119.96,Villa Nueva,FOOD
536949,Isabel Ramirez,F,2026-02-11,"194,80",VILLA NUEVA,Food
530733,Carlos Mendez, M ,2026-03-23,227.45,Escuintla,Food
535941,Diego Ramirez, m ,07/01/2026,"341,61", Quetzaltenango,education
551745,Monica Lopez,f,2026-02-02,"272,14",Quetzaltenango,Education
505925,Mario Lopez,f,07/03/2026,123.58,Guatemala,Education
540638,Ana Mejia,f,2026-02-16,224.16,Quetzaltenango,Education
596576,Paola Morales,f,2026-01-26,446.08, Mixco,FOOD
564732,pablo perez,M,2026-03-15,90.77,Amatitlan,Retail
500604,Patricia Soto,f,11/03/2026,44.31,Escuintla,Services
599444,Julio Morales , m ,2026-01-02,"316,33",Mixco ,RETAIL
599282,ANA SOTO, f ,26/01/2026,98.73,Escuintla,Services
533790,Carlos Mendez, m ,07/03/2026,270.88, Guatemala,food
553191,Mario Lopez, m ,2026-03-25,"268,35",Antigua,Retail
579759,Paola Herrera,F,26/03/2026,"305,02",antigua,Food
586321,Ana Soto, f ,17/01/2026,"82,67", Amatitlan,Education
599429, mario lopez,m,2026-02-11,418.08,Amatitlan,Retail
507298, Julio Morales,M,2026-02-18,"23,44",mixco,Education
552357,Ana Soto,f,2026-03-06,,AMATITLAN,EDUCATION
510667,Pablo Perez ,m,2026-03-11,"29,18",Guatemala,Services
597311, Paola Morales, f ,2026-02-18,,Guatemala,FOOD
524360,Jorge Castillo ,m,2026-01-07,"96,46",QUETZALTENANGO,Retail
534492, PEDRO HERRERA,m,2026-03-28,209.49,Amatitlan,Retail
521327,Diego  Ramirez,f,2026-01-11,"220,90",Antigua,Food
583388, pablo perez, f ,2026-02-01,"322,41",ANTIGUA,Retail
558250,Jorge Castillo, m ,2026-02-06,406.28,MIXCO,Education
571759, Luis Garcia, m ,2026-02-25,"42,39",Quetzaltenango,Education
515664,Paola Morales,f,28/02/2026,67.17,Villa Nueva ,Retail
591946,Lucia Perez,f,24/02/2026,265.37,Mixco,Food
540565,monica lopez , f ,2026-02-10,"184,24",Guatemala  ,Education
599218,PABLO PEREZ,M,2026-01-16,204.25,Antigua,Education
517341,Julio  Morales , m ,13/01/2026,"254,11", Escuintla,Education
545515,ISABEL RAMIREZ,F,2026-03-07,"354,01",QUETZALTENANGO,Food
554469,Paola  Morales,f,2026-03-05,330.39,Guatemala,Services
583088,Ana Mejia, f ,2026-03-01,,Mixco ,Retail
555504,Luis Garcia, f ,22/01/2026,258.10, Quetzaltenango,Retail
511213,Patricia Soto,F,2026-01-22,"347,43",Guatemala ,Retail
594480,Paola Morales, f ,2026-02-20,"261,12",Villa Nueva,education
581841,Rene Soto ,m,2026-02-13,334.22,Mixco,Services
522124,Jorge Castillo, m ,17/03/2026,"23,54",villa nueva ,food
574109,Carlos Mendez, m ,2026-01-27,334.02,Escuintla,Food
547230,Diego Ramirez,f,2026-02-24,"43,81",Escuintla,RETAIL
532587,Ana Mejia,F,2026-03-06,40.22,Mixco ,EDUCATION
520721,Pablo Perez,m,2026-02-20,162.53,MIXCO ,retail
